UID	PID	PPID	LWP	C	NLWP	%CPU	%MEM	VSZ	RSS	TTY	STAT	START	TIME	COMMAND
argha	4752	3820	4769	0	7	0.0	0.2	986084	35524	?	Ssl	12:10	0:00	/usr/libexec/evolution-addressbook-factory
argha	4752	3820	4777	0	7	0.0	0.2	986084	35524	?	Ssl	12:10	0:00	/usr/libexec/evolution-addressbook-factory
argha	4752	3820	4779	0	7	0.0	0.2	986084	35524	?	Ssl	12:10	0:00	/usr/libexec/evolution-addressbook-factory
argha	4752	3820	4784	0	7	0.0	0.2	986084	35524	?	Ssl	12:10	0:00	/usr/libexec/evolution-addressbook-factory
root	4793	1	4793	0	4	0.0	0.0	554288	15068	?	Ssl	12:10	0:00	/usr/sbin/abrt-dbus -t133
root	4793	1	4802	0	4	0.0	0.0	554288	15068	?	Ssl	12:10	0:00	/usr/sbin/abrt-dbus -t133
root	4793	1	4803	0	4	0.0	0.0	554288	15068	?	Ssl	12:10	0:00	/usr/sbin/abrt-dbus -t133
root	4793	1	4804	0	4	0.0	0.0	554288	15068	?	Ssl	12:10	0:00	/usr/sbin/abrt-dbus -t133
argha	4837	4365	4837	0	4	0.0	0.0	392616	7768	?	Sl	12:10	0:00	/usr/libexec/ibus-engine-simple
argha	4837	4365	4839	0	4	0.0	0.0	392616	7768	?	Sl	12:10	0:00	/usr/libexec/ibus-engine-simple
argha	4837	4365	4840	0	4	0.0	0.0	392616	7768	?	Sl	12:10	0:00	/usr/libexec/ibus-engine-simple
argha	4837	4365	4843	0	4	0.0	0.0	392616	7768	?	Sl	12:10	0:00	/usr/libexec/ibus-engine-simple
argha	4932	4114	4932	0	5	0.0	0.0	835428	11312	?	Sl	12:10	0:00	/usr/libexec/gvfsd-trash --spawner :1.7 /org/gtk/gvfs/exec_spaw/0
argha	4932	4114	4935	0	5	0.0	0.0	835428	11312	?	Sl	12:10	0:00	/usr/libexec/gvfsd-trash --spawner :1.7 /org/gtk/gvfs/exec_spaw/0
argha	4932	4114	4936	0	5	0.0	0.0	835428	11312	?	Sl	12:10	0:00	/usr/libexec/gvfsd-trash --spawner :1.7 /org/gtk/gvfs/exec_spaw/0
argha	4932	4114	4937	0	5	0.0	0.0	835428	11312	?	Sl	12:10	0:00	/usr/libexec/gvfsd-trash --spawner :1.7 /org/gtk/gvfs/exec_spaw/0
argha	4932	4114	4940	0	5	0.0	0.0	835428	11312	?	Sl	12:10	0:00	/usr/libexec/gvfsd-trash --spawner :1.7 /org/gtk/gvfs/exec_spaw/0
argha	4998	4138	4998	0	1	0.0	0.0	3748	2256	?	S	12:10	0:00	bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib --symlink /usr/lib64 /lib64 --ro-bind-try /etc/fonts/conf.d /etc/fonts/conf.d --ro-bind-try /etc/fonts/fonts.conf /etc/fonts/fonts.conf --ro-bind-try /home/argha/.cache/fontconfig /home/argha/.cache/fontconfig --ro-bind-try /home/argha/.local/share/fonts /home/argha/.local/share/fonts --ro-bind-try /usr/lib/fontconfig/cache /usr/lib/fontconfig/cache --bind-try /home/argha/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg /home/argha/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg --setenv XDG_CACHE_HOME /home/argha/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg --seccomp 139 /usr/libexec/glycin-loaders/2+/glycin-svg --dbus-fd 138
argha	4999	4998	4999	0	1	0.0	0.0	3748	1472	?	S	12:10	0:00	bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib --symlink /usr/lib64 /lib64 --ro-bind-try /etc/fonts/conf.d /etc/fonts/conf.d --ro-bind-try /etc/fonts/fonts.conf /etc/fonts/fonts.conf --ro-bind-try /home/argha/.cache/fontconfig /home/argha/.cache/fontconfig --ro-bind-try /home/argha/.local/share/fonts /home/argha/.local/share/fonts --ro-bind-try /usr/lib/fontconfig/cache /usr/lib/fontconfig/cache --bind-try /home/argha/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg /home/argha/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg --setenv XDG_CACHE_HOME /home/argha/.cache/glycin/usr/libexec/glycin-loaders/2+/glycin-svg --seccomp 139 /usr/libexec/glycin-loaders/2+/glycin-svg --dbus-fd 138
argha	5006	3820	5006	0	5	0.0	0.0	476116	13404	?	Ssl	12:10	0:00	/usr/libexec/gsd-xsettings
argha	5006	3820	5014	0	5	0.0	0.0	476116	13404	?	Ssl	12:10	0:00	/usr/libexec/gsd-xsettings
argha	5006	3820	5015	0	5	0.0	0.0	476116	13404	?	Ssl	12:10	0:00	/usr/libexec/gsd-xsettings
argha	5006	3820	5017	0	5	0.0	0.0	476116	13404	?	Ssl	12:10	0:00	/usr/libexec/gsd-xsettings
argha	5006	3820	5051	0	5	0.0	0.0	476116	13404	?	Ssl	12:10	0:00	/usr/libexec/gsd-xsettings
argha	5008	4999	5008	0	3	0.1	0.1	1249032	22116	?	Sl	12:10	0:00	/usr/libexec/glycin-loaders/2+/glycin-svg --dbus-fd 138
argha	5008	4999	5011	0	3	0.1	0.1	1249032	22116	?	Sl	12:10	0:00	/usr/libexec/glycin-loaders/2+/glycin-svg --dbus-fd 138
argha	5008	4999	5012	0	3	0.1	0.1	1249032	22116	?	Sl	12:10	0:00	/usr/libexec/glycin-loaders/2+/glycin-svg --dbus-fd 138
argha	5088	3820	5088	0	4	0.5	0.0	392840	7488	?	Ssl	12:10	0:00	/usr/libexec/gvfsd-metadata
argha	5088	3820	5112	0	4	0.5	0.0	392840	7488	?	Ssl	12:10	0:00	/usr/libexec/gvfsd-metadata
argha	5088	3820	5113	0	4	0.5	0.0	392840	7488	?	Ssl	12:10	0:00	/usr/libexec/gvfsd-metadata
argha	5088	3820	5115	0	4	0.5	0.0	392840	7488	?	Ssl	12:10	0:00	/usr/libexec/gvfsd-metadata
argha	5394	3820	5394	0	6	0.0	0.3	469276	50668	?	Sl	12:10	0:00	/usr/libexec/ibus-x11
argha	5394	3820	5435	0	6	0.0	0.3	469276	50668	?	Sl	12:10	0:00	/usr/libexec/ibus-x11
argha	5394	3820	5436	0	6	0.0	0.3	469276	50668	?	Sl	12:10	0:00	/usr/libexec/ibus-x11
argha	5394	3820	5631	0	6	0.0	0.3	469276	50668	?	Sl	12:10	0:00	/usr/libexec/ibus-x11
argha	5394	3820	5633	0	6	0.0	0.3	469276	50668	?	Sl	12:10	0:00	/usr/libexec/ibus-x11
argha	5394	3820	5649	0	6	0.0	0.3	469276	50668	?	Sl	12:10	0:00	/usr/libexec/ibus-x11
argha	5432	4138	5432	0	10	0.2	0.7	1175040	118536	?	Sl	12:10	0:00	/usr/libexec/mutter-x11-frames
argha	5432	4138	5455	0	10	0.2	0.7	1175040	118536	?	Sl	12:10	0:00	/usr/libexec/mutter-x11-frames
argha	5432	4138	5456	0	10	0.2	0.7	1175040	118536	?	Sl	12:10	0:00	/usr/libexec/mutter-x11-frames
argha	5432	4138	5457	0	10	0.2	0.7	1175040	118536	?	Sl	12:10	0:00	/usr/libexec/mutter-x11-frames
argha	5432	4138	5465	0	10	0.2	0.7	1175040	118536	?	Sl	12:10	0:00	/usr/libexec/mutter-x11-frames
argha	5432	4138	5743	0	10	0.2	0.7	1175040	118536	?	Sl	12:10	0:00	/usr/libexec/mutter-x11-frames
argha	5432	4138	5744	0	10	0.2	0.7	1175040	118536	?	Sl	12:10	0:00	/usr/libexec/mutter-x11-frames
argha	5432	4138	5745	0	10	0.2	0.7	1175040	118536	?	Sl	12:10	0:00	/usr/libexec/mutter-x11-frames
argha	5432	4138	5746	0	10	0.2	0.7	1175040	118536	?	Sl	12:10	0:00	/usr/libexec/mutter-x11-frames
argha	5432	4138	5792	0	10	0.2	0.7	1175040	118536	?	Sl	12:10	0:00	/usr/libexec/mutter-x11-frames
argha	5726	3820	5726	0	4	0.0	0.0	632232	14584	?	Sl	12:10	0:00	/usr/libexec/gsd-printer
argha	5726	3820	5747	0	4	0.0	0.0	632232	14584	?	Sl	12:10	0:00	/usr/libexec/gsd-printer
argha	5726	3820	5748	0	4	0.0	0.0	632232	14584	?	Sl	12:10	0:00	/usr/libexec/gsd-printer
argha	5726	3820	5749	0	4	0.0	0.0	632232	14584	?	Sl	12:10	0:00	/usr/libexec/gsd-printer
argha	5774	3820	5774	0	6	0.0	0.1	729560	32008	?	Ssl	12:10	0:00	/usr/libexec/xdg-desktop-portal-gtk
argha	5774	3820	5776	0	6	0.0	0.1	729560	32008	?	Ssl	12:10	0:00	/usr/libexec/xdg-desktop-portal-gtk
argha	5774	3820	5777	0	6	0.0	0.1	729560	32008	?	Ssl	12:10	0:00	/usr/libexec/xdg-desktop-portal-gtk
argha	5774	3820	5779	0	6	0.0	0.1	729560	32008	?	Ssl	12:10	0:00	/usr/libexec/xdg-desktop-portal-gtk
argha	5774	3820	5780	0	6	0.0	0.1	729560	32008	?	Ssl	12:10	0:00	/usr/libexec/xdg-desktop-portal-gtk
argha	5774	3820	5781	0	6	0.0	0.1	729560	32008	?	Ssl	12:10	0:00	/usr/libexec/xdg-desktop-portal-gtk
argha	5784	3820	5784	0	4	0.0	0.0	537952	9140	?	Ssl	12:10	0:00	/usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
argha	5784	3820	5786	0	4	0.0	0.0	537952	9140	?	Ssl	12:10	0:00	/usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
argha	5784	3820	5787	0	4	0.0	0.0	537952	9140	?	Ssl	12:10	0:00	/usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
argha	5784	3820	5788	0	4	0.0	0.0	537952	9140	?	Ssl	12:10	0:00	/usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
root	5819	1	5819	0	4	0.6	0.3	594192	50708	?	Ssl	12:10	0:00	/usr/libexec/fwupd/fwupd
root	5819	1	5833	0	4	0.6	0.3	594192	50708	?	Ssl	12:10	0:00	/usr/libexec/fwupd/fwupd
root	5819	1	5840	0	4	0.6	0.3	594192	50708	?	Ssl	12:10	0:00	/usr/libexec/fwupd/fwupd
root	5819	1	5841	0	4	0.6	0.3	594192	50708	?	Ssl	12:10	0:00	/usr/libexec/fwupd/fwupd
argha	6014	3820	6014	4	10	4.2	0.3	2204976	63660	?	Ssl	12:10	0:03	/usr/libexec/gnome-terminal-server
argha	6014	3820	6015	0	10	4.2	0.3	2204976	63660	?	Ssl	12:10	0:03	/usr/libexec/gnome-terminal-server
argha	6014	3820	6016	0	10	4.2	0.3	2204976	63660	?	Ssl	12:10	0:03	/usr/libexec/gnome-terminal-server
argha	6014	3820	6017	0	10	4.2	0.3	2204976	63660	?	Ssl	12:10	0:03	/usr/libexec/gnome-terminal-server
argha	6014	3820	6019	0	10	4.2	0.3	2204976	63660	?	Ssl	12:10	0:03	/usr/libexec/gnome-terminal-server
argha	6014	3820	6020	0	10	4.2	0.3	2204976	63660	?	Ssl	12:10	0:03	/usr/libexec/gnome-terminal-server
argha	6014	3820	6021	0	10	4.2	0.3	2204976	63660	?	Ssl	12:10	0:03	/usr/libexec/gnome-terminal-server
argha	6014	3820	6022	0	10	4.2	0.3	2204976	63660	?	Ssl	12:10	0:03	/usr/libexec/gnome-terminal-server
argha	6014	3820	9241	0	10	4.2	0.3	2204976	63660	?	Ssl	12:10	0:03	/usr/libexec/gnome-terminal-server
argha	6014	3820	9299	0	10	4.2	0.3	2204976	63660	?	Ssl	12:10	0:03	/usr/libexec/gnome-terminal-server
argha	6409	6014	6409	0	1	0.6	0.0	237620	9764	pts/0	Ss	12:10	0:00	zsh
root	6432	2	6432	0	1	0.0	0.0	0	0	?	I	12:10	0:00	[kworker/11:2-mm_percpu_wq]
argha	6468	3820	6468	0	1	0.0	0.0	234864	4248	pts/0	S	12:10	0:00	zsh
argha	6502	3820	6502	0	1	0.0	0.0	236772	5796	pts/0	S	12:10	0:00	zsh
argha	6504	3820	6504	0	1	0.0	0.0	236756	5456	pts/0	S	12:10	0:00	zsh
argha	6505	6468	6505	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6506	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6507	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6508	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6509	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6510	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6511	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6512	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6513	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6514	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6515	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6516	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6517	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6518	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6519	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6520	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6521	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6522	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6523	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6524	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6525	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6526	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6527	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6528	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6529	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6530	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6531	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6532	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6533	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6534	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6535	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6536	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
argha	6505	6468	6537	0	33	0.0	0.0	6940	2056	pts/0	Sl	12:10	0:00	/home/argha/.cache/gitstatus/gitstatusd-linux-x86_64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 32
root	6768	1	6768	0	4	0.0	0.1	626828	21620	?	Ssl	12:10	0:00	/usr/libexec/flatpak-system-helper
root	6768	1	6769	0	4	0.0	0.1	626828	21620	?	Ssl	12:10	0:00	/usr/libexec/flatpak-system-helper
root	6768	1	6770	0	4	0.0	0.1	626828	21620	?	Ssl	12:10	0:00	/usr/libexec/flatpak-system-helper
root	6768	1	6771	0	4	0.0	0.1	626828	21620	?	Ssl	12:10	0:00	/usr/libexec/flatpak-system-helper
root	7385	2	7385	0	1	0.1	0.0	0	0	?	I<	12:11	0:00	[kworker/u65:3-rtw89_tx_wq]
argha	7657	4365	7657	1	5	1.1	0.6	620136	107056	?	Sl	12:11	0:00	/usr/bin/python3 /usr/share/ibus-typing-booster/engine/main.py --ibus
argha	7657	4365	7658	0	5	1.1	0.6	620136	107056	?	Sl	12:11	0:00	/usr/bin/python3 /usr/share/ibus-typing-booster/engine/main.py --ibus
argha	7657	4365	7659	0	5	1.1	0.6	620136	107056	?	Sl	12:11	0:00	/usr/bin/python3 /usr/share/ibus-typing-booster/engine/main.py --ibus
argha	7657	4365	7660	0	5	1.1	0.6	620136	107056	?	Sl	12:11	0:00	/usr/bin/python3 /usr/share/ibus-typing-booster/engine/main.py --ibus
argha	7657	4365	7661	0	5	1.1	0.6	620136	107056	?	Sl	12:11	0:00	/usr/bin/python3 /usr/share/ibus-typing-booster/engine/main.py --ibus
root	7729	674	7729	0	1	0.0	0.0	17200	7812	?	S	12:11	0:00	systemd-userwork: waiting...
argha	8029	3820	8029	0	8	0.4	0.4	1502688	74844	?	Ssl	12:11	0:00	/usr/bin/gnome-calendar --gapplication-service
argha	8029	3820	8146	0	8	0.4	0.4	1502688	74844	?	Ssl	12:11	0:00	/usr/bin/gnome-calendar --gapplication-service
argha	8029	3820	8147	0	8	0.4	0.4	1502688	74844	?	Ssl	12:11	0:00	/usr/bin/gnome-calendar --gapplication-service
argha	8029	3820	8149	0	8	0.4	0.4	1502688	74844	?	Ssl	12:11	0:00	/usr/bin/gnome-calendar --gapplication-service
argha	8029	3820	8150	0	8	0.4	0.4	1502688	74844	?	Ssl	12:11	0:00	/usr/bin/gnome-calendar --gapplication-service
argha	8029	3820	8165	0	8	0.4	0.4	1502688	74844	?	Ssl	12:11	0:00	/usr/bin/gnome-calendar --gapplication-service
argha	8029	3820	8247	0	8	0.4	0.4	1502688	74844	?	Ssl	12:11	0:00	/usr/bin/gnome-calendar --gapplication-service
argha	8029	3820	8252	0	8	0.4	0.4	1502688	74844	?	Ssl	12:11	0:00	/usr/bin/gnome-calendar --gapplication-service
argha	8103	3820	8103	0	5	0.2	0.2	684748	43324	?	Ssl	12:11	0:00	/usr/libexec/gnome-control-center-search-provider
argha	8103	3820	8126	0	5	0.2	0.2	684748	43324	?	Ssl	12:11	0:00	/usr/libexec/gnome-control-center-search-provider
argha	8103	3820	8127	0	5	0.2	0.2	684748	43324	?	Ssl	12:11	0:00	/usr/libexec/gnome-control-center-search-provider
argha	8103	3820	8128	0	5	0.2	0.2	684748	43324	?	Ssl	12:11	0:00	/usr/libexec/gnome-control-center-search-provider
argha	8103	3820	8131	0	5	0.2	0.2	684748	43324	?	Ssl	12:11	0:00	/usr/libexec/gnome-control-center-search-provider
argha	8106	3820	8106	0	5	0.0	0.2	421308	34376	?	Ssl	12:11	0:00	/usr/lib64/firefox/firefox --dbus-service /usr/bin/firefox
argha	8106	3820	8129	0	5	0.0	0.2	421308	34376	?	Ssl	12:11	0:00	/usr/lib64/firefox/firefox --dbus-service /usr/bin/firefox
argha	8106	3820	8134	0	5	0.0	0.2	421308	34376	?	Ssl	12:11	0:00	/usr/lib64/firefox/firefox --dbus-service /usr/bin/firefox
argha	8106	3820	8135	0	5	0.0	0.2	421308	34376	?	Ssl	12:11	0:00	/usr/lib64/firefox/firefox --dbus-service /usr/bin/firefox
argha	8106	3820	8137	0	5	0.0	0.2	421308	34376	?	Ssl	12:11	0:00	/usr/lib64/firefox/firefox --dbus-service /usr/bin/firefox
argha	8132	3820	8132	0	2	0.0	0.0	148960	2896	?	Sl	12:11	0:00	/usr/lib64/firefox/crashhelper 8106 9 /tmp/ 11
argha	8132	3820	8133	0	2	0.0	0.0	148960	2896	?	Sl	12:11	0:00	/usr/lib64/firefox/crashhelper 8106 9 /tmp/ 11
argha	8173	3820	8173	0	1	0.0	0.0	47680	8680	?	Ss	12:11	0:00	/usr/libexec/bluetooth/obexd
root	8331	674	8331	0	1	0.0	0.0	17200	7924	?	S	12:11	0:00	systemd-userwork: waiting...
root	8332	674	8332	0	1	0.0	0.0	17200	7772	?	S	12:11	0:00	systemd-userwork: waiting...
argha	8336	4138	8336	12	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8349	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8353	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8354	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8357	1	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8359	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8360	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8361	2	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8363	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8364	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8365	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8366	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8367	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8424	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8425	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8426	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8427	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8428	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8429	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
argha	8336	4138	8433	0	111	29.9	3.5	3795416	563364	?	Sl	12:11	0:15	/usr/lib64/firefox/firefox
